path,bytes_uncompressed,over_2mb,crawl_window_bytes,body_start_byte,h1_pos_byte,h1_in_first_2mb,top20_byte_cutoff,h1_in_top20_html,top20_body_byte_cutoff,h1_in_top20_body,uniqueness_marker,uniqueness_pos_byte,uniqueness_in_first_2mb,uniqueness_in_top20_html,uniqueness_in_top20_body
facility/alden-estates-of-barrington-barrington-il-60010-1hvlsbh/index.html,6120,false,6120,851,938,true,1224,true,1904,true,Facility Data Signals,914,true,true,true
facility/alden-estates-of-countryside-inc-jefferson-wi-53549-g4cgzu/index.html,6163,false,6163,873,960,true,1232,true,1931,true,Facility Data Signals,936,true,true,true
facility/alden-estates-of-evanston-evanston-il-60201-f410to/index.html,6037,false,6037,826,913,true,1207,true,1868,true,Facility Data Signals,889,true,true,true
facility/alden-estates-of-naperville-naperville-il-60565-u9nhbu/index.html,6109,false,6109,850,937,true,1221,true,1901,true,Facility Data Signals,913,true,true,true
facility/alden-estates-of-northmoor-chicago-il-60631-13ef23l/index.html,6043,false,6043,825,912,true,1208,true,1868,true,Facility Data Signals,888,true,true,true
facility/alden-estates-of-orland-park-orland-park-il-60467-1a1e7mb/index.html,6149,false,6149,863,950,true,1229,true,1920,true,Facility Data Signals,926,true,true,true
facility/alden-estates-of-shorewood-shorewood-il-60404-l2v6qk/index.html,6062,false,6062,838,925,true,1212,true,1882,true,Facility Data Signals,901,true,true,true
facility/alden-estates-of-skokie-skokie-il-60076-1v8gjmh/index.html,5970,false,5970,803,890,true,1194,true,1836,true,Facility Data Signals,866,true,true,true
facility/alden-lakeland-rehab-hcc-chicago-il-60640-2tnyol/index.html,6040,false,6040,838,925,true,1208,true,1878,true,Facility Data Signals,901,true,true,true
facility/alden-lincoln-rehab-h-c-ctr-chicago-il-60657-pn6m8m/index.html,6094,false,6094,853,940,true,1218,true,1901,true,Facility Data Signals,916,true,true,true
facility/alden-long-grove-rehab-hc-ctr-long-grove-il-60047-1df0dz3/index.html,6169,false,6169,881,968,true,1233,true,1938,true,Facility Data Signals,944,true,true,true
facility/alden-meadow-park-hcc-clinton-wi-53525-1fva25j/index.html,5981,false,5981,801,888,true,1196,true,1837,true,Facility Data Signals,864,true,true,true
facility/alden-north-shore-rehab-hcc-skokie-il-60077-18czepw/index.html,6066,false,6066,847,934,true,1213,true,1890,true,Facility Data Signals,910,true,true,true
facility/alden-of-waterford-aurora-il-60505-12l5wm8/index.html,5900,false,5900,778,865,true,1180,true,1802,true,Facility Data Signals,841,true,true,true
facility/alden-park-strathmoor-rockford-il-61107-mlurke/index.html,5989,false,5989,806,893,true,1197,true,1842,true,Facility Data Signals,869,true,true,true
facility/alden-poplar-creek-rehab-hcc-hoffman-estates-il-60169-1l4ofdq/index.html,6281,false,6281,915,1002,true,1256,true,1988,true,Facility Data Signals,978,true,true,true
facility/alden-terrace-convalescent-hospital-los-angeles-ca-90006-1va5a14/index.html,6253,false,6253,900,987,true,1250,true,1970,true,Facility Data Signals,963,true,true,true
facility/alden-terrace-of-mchenry-rehab-mchenry-il-60050-l5pbnf/index.html,6062,false,6062,844,931,true,1212,true,1887,true,Facility Data Signals,907,true,true,true
facility/alden-town-manor-rehab-hcc-cicero-il-60804-5uc7sa/index.html,6037,false,6037,841,928,true,1207,true,1880,true,Facility Data Signals,904,true,true,true
facility/alden-valley-ridge-rehab-hcc-bloomingdale-il-60108-1dpjjkb/index.html,6220,false,6220,894,981,true,1244,true,1959,true,Facility Data Signals,957,true,true,true
facility/alderwood-manor-spokane-wa-99202-940zto/index.html,5934,false,5934,771,858,true,1186,true,1803,true,Facility Data Signals,834,true,true,true
facility/alderwood-park-health-and-rehab-of-cascadia-bellingham-wa-98225-10qiq9v/index.html,6336,false,6336,933,1020,true,1267,true,2013,true,Facility Data Signals,996,true,true,true
facility/alderwood-post-acute-rehabilitation-lynnwood-wa-98037-12fm7is/index.html,6252,false,6252,903,990,true,1250,true,1972,true,Facility Data Signals,966,true,true,true
facility/alexander-sandy-nininger-state-veterans-nursing-pembroke-pines-fl-33025-4cghpl/index.html,6500,false,6500,1019,1106,true,1300,true,2115,true,Facility Data Signals,1082,true,true,true
facility/alexandria-care-center-alexandria-in-46001-rgk7a3/index.html,6019,false,6019,824,911,true,1203,true,1863,true,Facility Data Signals,887,true,true,true
facility/alexandria-care-center-los-angeles-ca-90027-1rnizdz/index.html,6109,false,6109,835,922,true,1221,true,1889,true,Facility Data Signals,898,true,true,true
facility/alexandria-rehabilitation-and-healthcare-center-alexandria-va-22302-1osnsu1/index.html,6346,false,6346,951,1038,true,1269,true,2030,true,Facility Data Signals,1014,true,true,true
facility/alexian-village-of-milwaukee-milwaukee-wi-53223-sko8iu/index.html,6100,false,6100,849,936,true,1220,true,1899,true,Facility Data Signals,912,true,true,true
facility/alfredo-gonzalez-texas-state-veterans-home-mcallen-tx-78503-qlqc1p/index.html,6153,false,6153,901,988,true,1230,true,1951,true,Facility Data Signals,964,true,true,true
facility/algart-health-care-cleveland-oh-44102-rso1bn/index.html,5898,false,5898,794,881,true,1179,true,1814,true,Facility Data Signals,857,true,true,true
facility/algona-manor-care-center-algona-ia-50511-1djavyh/index.html,5923,false,5923,804,891,true,1184,true,1827,true,Facility Data Signals,867,true,true,true
facility/alhambra-healthcare-rehabilitation-center-saint-petersburg-fl-33710-1x4mmwa/index.html,6444,false,6444,990,1077,true,1288,true,2080,true,Facility Data Signals,1053,true,true,true
facility/alhambra-healthcare-wellness-centre-lp-alhambra-ca-91801-1tv3jdk/index.html,6279,false,6279,922,1009,true,1255,true,1993,true,Facility Data Signals,985,true,true,true
facility/alhambra-hospital-med-ctr-dp-snf-alhambra-ca-91801-lh6okk/index.html,6147,false,6147,863,950,true,1229,true,1919,true,Facility Data Signals,926,true,true,true
facility/alhambra-post-acute-martinez-ca-94553-139vwng/index.html,5992,false,5992,799,886,true,1198,true,1837,true,Facility Data Signals,862,true,true,true
facility/alhambra-rehab-healthcare-alhambra-il-62001-1ssxj38/index.html,6102,false,6102,851,938,true,1220,true,1901,true,Facility Data Signals,914,true,true,true
facility/alice-byrd-tawes-nursing-home-crisfield-md-21817-1lxabw0/index.html,6101,false,6101,854,941,true,1220,true,1903,true,Facility Data Signals,917,true,true,true
facility/alice-hyde-medical-center-malone-ny-12953-n1bo3/index.html,5976,false,5976,811,898,true,1195,true,1844,true,Facility Data Signals,874,true,true,true
facility/aliceville-manor-nursing-home-aliceville-al-35442-1qi276l/index.html,6125,false,6125,860,947,true,1225,true,1913,true,Facility Data Signals,923,true,true,true
facility/aliya-of-crestwood-crestwood-il-60418-62d66p/index.html,5986,false,5986,798,885,true,1197,true,1835,true,Facility Data Signals,861,true,true,true
facility/aliya-of-evanston-evanston-il-60201-nifmzd/index.html,5929,false,5929,786,873,true,1185,true,1814,true,Facility Data Signals,849,true,true,true
facility/aliya-of-glenwood-glenwood-il-60425-9zdbyu/index.html,5949,false,5949,786,873,true,1189,true,1818,true,Facility Data Signals,849,true,true,true
facility/aliya-of-highwood-highwood-il-60040-rxpe76/index.html,5935,false,5935,786,873,true,1187,true,1815,true,Facility Data Signals,849,true,true,true
facility/aliya-of-homewood-homewood-il-60430-3fra46/index.html,5931,false,5931,786,873,true,1186,true,1815,true,Facility Data Signals,849,true,true,true
facility/aliya-of-oak-lawn-oak-lawn-il-60453-35a9di/index.html,5941,false,5941,786,873,true,1188,true,1817,true,Facility Data Signals,849,true,true,true
facility/aliya-of-palatine-palatine-il-60067-1n6o466/index.html,5950,false,5950,787,874,true,1190,true,1819,true,Facility Data Signals,850,true,true,true
facility/aliya-of-palos-park-palos-park-il-60464-pesx6k/index.html,6021,false,6021,810,897,true,1204,true,1852,true,Facility Data Signals,873,true,true,true
facility/aliya-on-87th-chicago-il-60652-e9t8o5/index.html,5870,false,5870,759,846,true,1174,true,1781,true,Facility Data Signals,822,true,true,true
facility/all-american-vlge-nrsg-rhb-chicago-il-60640-cvblae/index.html,6082,false,6082,848,935,true,1216,true,1894,true,Facility Data Signals,911,true,true,true
facility/all-saint-s-maubert-san-leandro-ca-94578-lyodse/index.html,6082,false,6082,823,910,true,1216,true,1874,true,Facility Data Signals,886,true,true,true
facility/all-saint-s-subacute-transitional-care-san-leandro-ca-94578-dxs8a7/index.html,6348,false,6348,942,1029,true,1269,true,2023,true,Facility Data Signals,1005,true,true,true
facility/all-saints-healthcare-subacute-north-hollywood-ca-91605-d66zc/index.html,6287,false,6287,901,988,true,1257,true,1978,true,Facility Data Signals,964,true,true,true
facility/allaire-rehab-nursing-freehold-nj-7728-y8d586/index.html,6060,false,6060,831,918,true,1212,true,1876,true,Facility Data Signals,894,true,true,true
facility/allbridge-rehabilitation-and-nursing-center-columbus-oh-43213-1zabng/index.html,6188,false,6188,912,999,true,1237,true,1967,true,Facility Data Signals,975,true,true,true
facility/allegan-county-medical-care-facility-allegan-mi-49010-1pdj11h/index.html,6141,false,6141,875,962,true,1228,true,1928,true,Facility Data Signals,938,true,true,true
facility/allegany-health-nursing-and-rehab-cumberland-md-21502-gukaew/index.html,6173,false,6173,880,967,true,1234,true,1938,true,Facility Data Signals,943,true,true,true
facility/alleghany-health-and-rehab-clifton-forge-va-24422-15df5t6/index.html,6157,false,6157,867,954,true,1231,true,1925,true,Facility Data Signals,930,true,true,true
facility/allegiant-wellness-and-rehab-crowley-tx-76036-4bbf74/index.html,6009,false,6009,831,918,true,1201,true,1866,true,Facility Data Signals,894,true,true,true
facility/allegria-at-the-fountains-atco-nj-8004-6h7mtl/index.html,5970,false,5970,799,886,true,1194,true,1833,true,Facility Data Signals,862,true,true,true
facility/allegria-nursing-rehab-center-of-port-jefferson-port-jefferson-stati-ny-11776-15quzx1/index.html,6612,false,6612,1045,1132,true,1322,true,2158,true,Facility Data Signals,1108,true,true,true
facility/allegria-village-dearborn-mi-48126-1bb5di5/index.html,5917,false,5917,782,869,true,1183,true,1809,true,Facility Data Signals,845,true,true,true
facility/allen-health-and-rehabilitation-mobile-al-36603-fn08nk/index.html,6058,false,6058,841,928,true,1211,true,1884,true,Facility Data Signals,904,true,true,true
facility/allen-morgan-health-and-rehabilitation-center-memphis-tn-38111-1r85jsl/index.html,6268,false,6268,921,1008,true,1253,true,1990,true,Facility Data Signals,984,true,true,true
facility/allen-oaks-nursing-and-rehab-center-oakdale-la-71463-1bnycf4/index.html,6150,false,6150,871,958,true,1230,true,1926,true,Facility Data Signals,934,true,true,true
facility/allen-view-healthcare-center-springfield-oh-45503-1ra9n5w/index.html,6063,false,6063,859,946,true,1212,true,1899,true,Facility Data Signals,922,true,true,true
facility/allenbrook-nursing-and-rehabilitation-center-memphis-tn-38118-1j9v0ld/index.html,6262,false,6262,916,1003,true,1252,true,1985,true,Facility Data Signals,979,true,true,true
facility/allendale-nursing-and-rehabilitation-community-allendale-mi-49401-181x5g1/index.html,6313,false,6313,939,1026,true,1262,true,2013,true,Facility Data Signals,1002,true,true,true
facility/allendale-rehabilitation-and-healthcare-center-allendale-nj-7401-1e018kv/index.html,6334,false,6334,940,1027,true,1266,true,2018,true,Facility Data Signals,1003,true,true,true
facility/alliance-care-rehabilitation-and-nursing-center-irvington-nj-7111-1ozqrw4/index.html,6344,false,6344,945,1032,true,1268,true,2024,true,Facility Data Signals,1008,true,true,true
facility/alliance-health-and-rehabilitation-center-deland-fl-32720-hw6j1r/index.html,6168,false,6168,891,978,true,1233,true,1946,true,Facility Data Signals,954,true,true,true
facility/alliance-health-at-baldwinville-baldwinville-ma-1436-1j0j1z0/index.html,6274,false,6274,889,976,true,1254,true,1966,true,Facility Data Signals,952,true,true,true
facility/alliance-health-at-braintree-braintree-ma-2184-1p81szo/index.html,6169,false,6169,853,940,true,1233,true,1916,true,Facility Data Signals,916,true,true,true
facility/alliance-health-at-coleman-northborough-ma-1532-iauttj/index.html,6220,false,6220,863,950,true,1244,true,1934,true,Facility Data Signals,926,true,true,true
facility/alliance-health-at-maples-wrentham-ma-2093-qel5n6/index.html,6109,false,6109,830,917,true,1221,true,1885,true,Facility Data Signals,893,true,true,true
facility/alliance-health-at-marie-esther-marlborough-ma-1752-1yiqcnx/index.html,6259,false,6259,882,969,true,1251,true,1957,true,Facility Data Signals,945,true,true,true
facility/alliance-health-at-marina-bay-quincy-ma-2171-1wu7wf/index.html,6107,false,6107,836,923,true,1221,true,1890,true,Facility Data Signals,899,true,true,true
facility/alliance-health-at-rosewood-peabody-ma-1961-41gjdg/index.html,6110,false,6110,833,920,true,1222,true,1888,true,Facility Data Signals,896,true,true,true
facility/alliance-health-at-west-acres-brockton-ma-2301-ibsf1g/index.html,6161,false,6161,850,937,true,1232,true,1912,true,Facility Data Signals,913,true,true,true
facility/allied-services-center-city-skilled-nursing-wilkes-barre-pa-18701-nm0z9y/index.html,6419,false,6419,948,1035,true,1283,true,2042,true,Facility Data Signals,1011,true,true,true
facility/allied-services-meade-street-skilled-nursing-wilkes-barre-pa-18702-1n20v3l/index.html,6424,false,6424,954,1041,true,1284,true,2048,true,Facility Data Signals,1017,true,true,true
facility/allied-services-skilled-nursing-center-scranton-pa-18501-2up601/index.html,6261,false,6261,895,982,true,1252,true,1968,true,Facility Data Signals,958,true,true,true
facility/allied-services-transitional-rehab-unit-scranton-pa-18508-axei8r/index.html,6267,false,6267,900,987,true,1253,true,1973,true,Facility Data Signals,963,true,true,true
facility/allina-health-restorative-suites-plymouth-mn-55441-1vsqxkc/index.html,6145,false,6145,863,950,true,1229,true,1919,true,Facility Data Signals,926,true,true,true
facility/allison-care-center-lakewood-co-80214-12e4grr/index.html,5956,false,5956,797,884,true,1191,true,1828,true,Facility Data Signals,860,true,true,true
facility/allison-pointe-healthcare-center-indianapolis-in-46250-190xu6t/index.html,6193,false,6193,889,976,true,1238,true,1949,true,Facility Data Signals,952,true,true,true
facility/allisonville-meadows-fishers-in-46038-b803pt/index.html,5937,false,5937,793,880,true,1187,true,1821,true,Facility Data Signals,856,true,true,true
facility/allure-of-galesburg-galesburg-il-61401-7kg9a3/index.html,5980,false,5980,803,890,true,1196,true,1838,true,Facility Data Signals,866,true,true,true
facility/allure-of-geneseo-geneseo-il-61254-1jcn5i1/index.html,5929,false,5929,780,867,true,1185,true,1809,true,Facility Data Signals,843,true,true,true
facility/allure-of-knox-county-galesburg-il-61401-1diak17/index.html,6015,false,6015,814,901,true,1203,true,1854,true,Facility Data Signals,877,true,true,true
facility/allure-of-lake-storey-galesburg-il-61401-5mtkzy/index.html,6028,false,6028,813,900,true,1205,true,1856,true,Facility Data Signals,876,true,true,true
facility/allure-of-mendota-mendota-il-61342-dnpl83/index.html,5910,false,5910,779,866,true,1182,true,1805,true,Facility Data Signals,842,true,true,true
facility/allure-of-moline-east-moline-il-61244-18p6bff/index.html,6001,false,6001,803,890,true,1200,true,1842,true,Facility Data Signals,866,true,true,true
facility/allure-of-mt-carroll-mount-carroll-il-61053-1fypk1e/index.html,6097,false,6097,837,924,true,1219,true,1889,true,Facility Data Signals,900,true,true,true
facility/allure-of-peru-peru-il-61354-1m54hra/index.html,5812,false,5812,744,831,true,1162,true,1757,true,Facility Data Signals,807,true,true,true
facility/allure-of-pinecrest-mount-morris-il-61054-lfu90n/index.html,6061,false,6061,824,911,true,1212,true,1871,true,Facility Data Signals,887,true,true,true
facility/allure-of-prophetstown-prophetstown-il-61277-q6m9vc/index.html,6083,false,6083,839,926,true,1216,true,1887,true,Facility Data Signals,902,true,true,true
facility/allure-of-sterling-sterling-il-61081-r1ovw8/index.html,5965,false,5965,791,878,true,1193,true,1825,true,Facility Data Signals,854,true,true,true
facility/allure-of-stockton-stockton-il-61085-1gkcaxm/index.html,5946,false,5946,792,879,true,1189,true,1822,true,Facility Data Signals,855,true,true,true
facility/allure-of-the-quad-cities-moline-il-61265-1v5e2sr/index.html,5992,false,5992,813,900,true,1198,true,1848,true,Facility Data Signals,876,true,true,true
